"","pop90","blackpop_pct1990","college_pct","hs_pct","unemp","income","poverty","home","black","blackTurnout"
"291",4108,0.409444988,0.052807733,0.231312752,0.180000007,9753,0.519999981,0,1,71.17955017
"292",4108,0.409444988,0.052807733,0.231312752,0.180000007,9753,0.519999981,0,1,49.33184814
"293",4108,0.409444988,0.052807733,0.231312752,0.180000007,9753,0.519999981,0,1,60
"294",4108,0.409444988,0.052807733,0.231312752,0.180000007,9753,0.519999981,0,1,59.80887985
"295",257,0.147859916,0.050000001,0.316666663,0.150000006,20250,0.109999999,0,0,48.57143021
"296",257,0.147859916,0.050000001,0.316666663,0.150000006,20250,0.109999999,0,0,54.16666794
"297",257,0.147859916,0.050000001,0.316666663,0.150000006,20250,0.109999999,0,1,51.11111069
"298",646,0.19195047,0.069605567,0.30626449,0.100000001,15493,0.379999995,0,0,58.71559525
"299",646,0.19195047,0.069605567,0.30626449,0.100000001,15493,0.379999995,0,0,56.88073349
"300",646,0.19195047,0.069605567,0.30626449,0.100000001,15493,0.379999995,0,0,59.82143021
"301",646,0.19195047,0.069605567,0.30626449,0.100000001,15493,0.379999995,0,0,59.57446671
"302",516,0.160852715,0.05232558,0.235465109,0.170000002,16328,0.230000004,0,0,71.83098602
"303",516,0.160852715,0.05232558,0.235465109,0.170000002,16328,0.230000004,0,1,46.73913193
"304",516,0.160852715,0.05232558,0.235465109,0.170000002,16328,0.230000004,0,1,43.90243912
"305",516,0.160852715,0.05232558,0.235465109,0.170000002,16328,0.230000004,0,1,35.11450195
"306",844,0.059241705,0.02310231,0.372937292,0.109999999,25074,0.200000003,0,0,59.375
"307",844,0.059241705,0.02310231,0.372937292,0.109999999,25074,0.200000003,0,0,60
"308",397,0,0.062068965,0.27241379,0.07,14028,0.189999998,0,0,56.52173996
"309",397,0,0.062068965,0.27241379,0.07,14028,0.189999998,0,0,0
"310",397,0,0.062068965,0.27241379,0.07,14028,0.189999998,0,0,0
"311",397,0,0.062068965,0.27241379,0.07,14028,0.189999998,0,0,80
"312",397,0,0.062068965,0.27241379,0.07,14028,0.189999998,0,0,100
"313",9142,0.267228186,0.061976284,0.311304361,0.129999995,19939,0.319999993,0,0,53.16819
"314",9142,0.267228186,0.061976284,0.311304361,0.129999995,19939,0.319999993,0,1,44.50466537
"315",9142,0.267228186,0.061976284,0.311304361,0.129999995,19939,0.319999993,0,1,43.81103134
"316",9142,0.267228186,0.061976284,0.311304361,0.129999995,19939,0.319999993,0,1,48.10393143
"317",4007,0.31994009,0.057454545,0.287272722,0.119999997,14100,0.389999986,0,0,47.06400299
"318",819,0.002442003,0.046181172,0.495559514,0.029999999,24297,0.140000001,0,0,0
"319",819,0.002442003,0.046181172,0.495559514,0.029999999,24297,0.140000001,0,0,0
"320",819,0.002442003,0.046181172,0.495559514,0.029999999,24297,0.140000001,0,0,0
"321",256,0,0.061452515,0.508379877,0.02,16250,0.330000013,0,0,0
"322",1224,0.524509788,0.028473804,0.321184516,0.129999995,11553,0.379999995,0,0,73.4828186
"323",1224,0.524509788,0.028473804,0.321184516,0.129999995,11553,0.379999995,0,1,42.62295151
"324",1224,0.524509788,0.028473804,0.321184516,0.129999995,11553,0.379999995,0,1,63.44410706
"325",1224,0.524509788,0.028473804,0.321184516,0.129999995,11553,0.379999995,0,1,62.82246017
"326",1224,0.524509788,0.028473804,0.321184516,0.129999995,11553,0.379999995,0,1,63.66412354
"327",709,0.211565584,0.066098079,0.230277181,0.129999995,12457,0.449999988,0,0,54.93562317
"328",709,0.211565584,0.066098079,0.230277181,0.129999995,12457,0.449999988,0,0,25
"329",1702,0.186839014,0.060449049,0.283246964,0.140000001,12358,0.360000014,0,0,58.72753906
"330",1702,0.186839014,0.060449049,0.283246964,0.140000001,12358,0.360000014,0,0,69.93377686
"331",1702,0.186839014,0.060449049,0.283246964,0.140000001,12358,0.360000014,0,0,56.52173996
"332",1702,0.186839014,0.060449049,0.283246964,0.140000001,12358,0.360000014,0,0,53.33333206
"333",1702,0.186839014,0.060449049,0.283246964,0.140000001,12358,0.360000014,0,0,56.5495224
"334",2049,0,0.03909874,0.228628233,0.07,16373,0.230000004,0,0,0
"335",2049,0,0.03909874,0.228628233,0.07,16373,0.230000004,0,0,0
"336",2049,0,0.03909874,0.228628233,0.07,16373,0.230000004,0,0,0
"337",450,0,0.048076924,0.339743584,0.150000006,20865,0.280000001,0,0,0
"338",450,0,0.048076924,0.339743584,0.150000006,20865,0.280000001,0,0,0
"339",450,0,0.048076924,0.339743584,0.150000006,20865,0.280000001,0,0,0
"340",450,0,0.048076924,0.339743584,0.150000006,20865,0.280000001,0,0,0
"341",450,0,0.048076924,0.339743584,0.150000006,20865,0.280000001,0,0,0
"342",7003,0.145080686,0.05682731,0.316666663,0.090000004,30179,0.150000006,0,0,44.29987717
"343",5484,0.821663022,0.037659574,0.047659576,0.200000003,13902,0.389999986,0,1,33.69739532
"344",5484,0.821663022,0.037659574,0.047659576,0.200000003,13902,0.389999986,0,1,21.93680382
"345",5484,0.821663022,0.037659574,0.047659576,0.200000003,13902,0.389999986,0,1,17.16205788
"346",5484,0.821663022,0.037659574,0.047659576,0.200000003,13902,0.389999986,0,1,20.0544014
"347",2382,0.124685138,0.04454343,0.420378625,0.059999999,28631,0.079999998,0,0,84.0490799
"348",2382,0.124685138,0.04454343,0.420378625,0.059999999,28631,0.079999998,0,0,54.09029388
"349",2382,0.124685138,0.04454343,0.420378625,0.059999999,28631,0.079999998,0,0,51.0830307
"350",2382,0.124685138,0.04454343,0.420378625,0.059999999,28631,0.079999998,0,0,61.3418541
"351",2382,0.124685138,0.04454343,0.420378625,0.059999999,28631,0.079999998,0,0,42.5406189
"352",2382,0.124685138,0.04454343,0.420378625,0.059999999,28631,0.079999998,0,0,53.87700653
"353",211,0.08530806,0.109090909,0.339393944,0.039999999,21750,0.189999998,0,0,68.34532166
"354",211,0.08530806,0.109090909,0.339393944,0.039999999,21750,0.189999998,0,0,27.16762924
"355",211,0.08530806,0.109090909,0.339393944,0.039999999,21750,0.189999998,0,0,14.28571415
"356",211,0.08530806,0.109090909,0.339393944,0.039999999,21750,0.189999998,0,0,26.7857151
"357",1118,0.470483005,0.07449495,0.212121218,0.119999997,10536,0.439999998,0,1,78.86029053
"358",1118,0.470483005,0.07449495,0.212121218,0.119999997,10536,0.439999998,0,1,71.18643951
"359",1118,0.470483005,0.07449495,0.212121218,0.119999997,10536,0.439999998,0,1,0.350877196
"360",1118,0.470483005,0.07449495,0.212121218,0.119999997,10536,0.439999998,0,1,69.11764526
"361",1118,0.470483005,0.07449495,0.212121218,0.119999997,10536,0.439999998,0,1,65.56776428
"362",1118,0.470483005,0.07449495,0.212121218,0.119999997,10536,0.439999998,0,1,62.96958923
"363",1472,0,0.036251105,0.328028291,0.07,19545,0.25999999,0,0,66.66666412
"364",1472,0,0.036251105,0.328028291,0.07,19545,0.25999999,0,0,60
"365",1472,0,0.036251105,0.328028291,0.07,19545,0.25999999,0,0,0
"366",1472,0,0.036251105,0.328028291,0.07,19545,0.25999999,0,0,100
"367",1472,0,0.036251105,0.328028291,0.07,19545,0.25999999,0,0,100
"368",518,0.057915058,0.054830287,0.375979125,0.100000001,18056,0.159999996,0,0,42.02898407
"369",518,0.057915058,0.054830287,0.375979125,0.100000001,18056,0.159999996,0,0,27.58620644
"370",573,0.171029672,0.119106703,0.248138964,0.059999999,24688,0.239999995,0,0,71.28205109
"371",573,0.171029672,0.119106703,0.248138964,0.059999999,24688,0.239999995,0,0,55.13513565
"372",573,0.171029672,0.119106703,0.248138964,0.059999999,24688,0.239999995,0,0,12.67482471
"373",2092,0.08699809,0.080388084,0.376299381,0.090000004,30325,0.140000001,0,0,20.42553139
"374",2092,0.08699809,0.080388084,0.376299381,0.090000004,30325,0.140000001,0,1,43.69747925
"375",17208,0.226057649,0.04634485,0.282233179,0.109999999,17344,0.300000012,0,0,21.84883499
"376",17208,0.226057649,0.04634485,0.282233179,0.109999999,17344,0.300000012,0,0,21.56806374
"377",500,0.407999992,0.050397877,0.302387267,0.150000006,17019,0.300000012,0,0,79.56521606
"378",500,0.407999992,0.050397877,0.302387267,0.150000006,17019,0.300000012,0,0,87.20378876
"379",500,0.407999992,0.050397877,0.302387267,0.150000006,17019,0.300000012,0,0,75
"380",500,0.407999992,0.050397877,0.302387267,0.150000006,17019,0.300000012,0,0,76.92308044
"381",500,0.407999992,0.050397877,0.302387267,0.150000006,17019,0.300000012,0,0,74.12935638
"382",1611,0.098075733,0.037446808,0.320851058,0.090000004,14340,0.270000011,0,0,0
"383",1611,0.098075733,0.037446808,0.320851058,0.090000004,14340,0.270000011,0,0,72.56944275
"384",1611,0.098075733,0.037446808,0.320851058,0.090000004,14340,0.270000011,0,0,60
"385",1611,0.098075733,0.037446808,0.320851058,0.090000004,14340,0.270000011,0,0,49.375
"386",1611,0.098075733,0.037446808,0.320851058,0.090000004,14340,0.270000011,0,0,46
"387",245,0.097959183,0.06185567,0.39690721,0.230000004,16250,0.310000002,0,0,69.35483551
"388",245,0.097959183,0.06185567,0.39690721,0.230000004,16250,0.310000002,0,0,57.1428566
"389",15871,0.241635695,0.094086021,0.146115154,0.129999995,15462,0.379999995,1,0,32.89266586
"390",15871,0.241635695,0.094086021,0.146115154,0.129999995,15462,0.379999995,1,1,26.93376541
"391",15871,0.241635695,0.094086021,0.146115154,0.129999995,15462,0.379999995,1,1,33.16284943
"392",15871,0.241635695,0.094086021,0.146115154,0.129999995,15462,0.379999995,1,1,32.17898178
"393",15871,0.241635695,0.094086021,0.146115154,0.129999995,15462,0.379999995,1,1,22.98815727
"394",15871,0.241635695,0.094086021,0.146115154,0.129999995,15462,0.379999995,1,1,16.48306847
"395",9927,0,0.116959065,0.312540621,0.039999999,30537,0.079999998,0,0,15.55555534
"396",9927,0,0.116959065,0.312540621,0.039999999,30537,0.079999998,0,0,11.11111069
"397",9927,0,0.116959065,0.312540621,0.039999999,30537,0.079999998,0,0,12.5
"398",9927,0,0.116959065,0.312540621,0.039999999,30537,0.079999998,0,0,21.4408226
"399",9927,0,0.116959065,0.312540621,0.039999999,30537,0.079999998,0,0,3.648068666
"400",482,0.278008312,0.092731826,0.213032588,0.129999995,13500,0.319999993,0,0,70.68965149
"401",482,0.278008312,0.092731826,0.213032588,0.129999995,13500,0.319999993,0,0,74.4897995
"402",482,0.278008312,0.092731826,0.213032588,0.129999995,13500,0.319999993,0,0,65.7142868
"403",482,0.278008312,0.092731826,0.213032588,0.129999995,13500,0.319999993,0,0,0
"404",482,0.278008312,0.092731826,0.213032588,0.129999995,13500,0.319999993,0,0,60.46511459
"405",1664,0.175480768,0.066322133,0.341946602,0.059999999,22000,0.180000007,0,0,67.41573334
"406",1664,0.175480768,0.066322133,0.341946602,0.059999999,22000,0.180000007,0,1,65.38461304
"407",1664,0.175480768,0.066322133,0.341946602,0.059999999,22000,0.180000007,0,0,20.73863602
"408",1664,0.175480768,0.066322133,0.341946602,0.059999999,22000,0.180000007,0,0,38.03680801
"409",2854,0.263139457,0.074690774,0.247383446,0.059999999,18019,0.25999999,0,0,43.15068436
"410",2854,0.263139457,0.074690774,0.247383446,0.059999999,18019,0.25999999,0,1,45.99514389
"411",2854,0.263139457,0.074690774,0.247383446,0.059999999,18019,0.25999999,0,0,44.47268295
"412",1543,0.046014257,0.012833169,0.257650554,0.090000004,16875,0.280000001,0,0,86.48648834
"413",1543,0.046014257,0.012833169,0.257650554,0.090000004,16875,0.280000001,0,0,76.25
"414",1543,0.046014257,0.012833169,0.257650554,0.090000004,16875,0.280000001,0,0,30.09708786
"415",1543,0.046014257,0.012833169,0.257650554,0.090000004,16875,0.280000001,0,0,39.36170197
"416",589,0.01188455,0.03194103,0.260442257,0.140000001,13667,0.330000013,0,0,33.33333206
"417",589,0.01188455,0.03194103,0.260442257,0.140000001,13667,0.330000013,0,0,40
"418",4152,0.365606934,0.078043707,0.234824836,0.090000004,12669,0.419999987,0,0,45.72652435
"419",4152,0.365606934,0.078043707,0.234824836,0.090000004,12669,0.419999987,0,0,52.35411072
"420",4152,0.365606934,0.078043707,0.234824836,0.090000004,12669,0.419999987,0,0,39.58664703
"421",4152,0.365606934,0.078043707,0.234824836,0.090000004,12669,0.419999987,0,1,64.0202713
"422",4152,0.365606934,0.078043707,0.234824836,0.090000004,12669,0.419999987,0,1,56.27836609
"423",4152,0.365606934,0.078043707,0.234824836,0.090000004,12669,0.419999987,0,0,42.55892181
"424",4152,0.365606934,0.078043707,0.234824836,0.090000004,12669,0.419999987,0,1,50.07342148
"425",417,0,0.038338657,0.418530345,0.100000001,16583,0.239999995,0,0,0
"426",417,0,0.038338657,0.418530345,0.100000001,16583,0.239999995,0,0,0
"427",414,0.176328495,0.063122921,0.302325577,0.100000001,12656,0.360000014,0,0,2.777777672
"428",414,0.176328495,0.063122921,0.302325577,0.100000001,12656,0.360000014,0,0,45.94594574
"429",414,0.176328495,0.063122921,0.302325577,0.100000001,12656,0.360000014,0,0,18.42105293
"430",1632,0.175245091,0.045337897,0.285714298,0.150000006,13500,0.319999993,0,0,52.87356186
"431",1632,0.175245091,0.045337897,0.285714298,0.150000006,13500,0.319999993,0,0,36.74614334
"432",1632,0.175245091,0.045337897,0.285714298,0.150000006,13500,0.319999993,0,0,30.04484367
"433",1256,0.058917198,0.03846154,0.334841639,0.07,14811,0.270000011,0,0,73.03370667
"434",1256,0.058917198,0.03846154,0.334841639,0.07,14811,0.270000011,0,0,40
"435",2708,0.109305762,0.048125349,0.411863446,0.119999997,21781,0.189999998,0,0,30.22339058
"436",2708,0.109305762,0.048125349,0.411863446,0.119999997,21781,0.189999998,0,0,32.16080475
"437",2708,0.109305762,0.048125349,0.411863446,0.119999997,21781,0.189999998,0,0,30.32069969
"438",2708,0.109305762,0.048125349,0.411863446,0.119999997,21781,0.189999998,0,1,29.04564285
"439",3891,0.371369839,0.026793964,0.253464729,0.090000004,22250,0.189999998,0,0,35.22012711
"440",6205,0.325060427,0.017361948,0.28550759,0.129999995,15953,0.360000014,0,0,74.10604858
"441",6205,0.325060427,0.017361948,0.28550759,0.129999995,15953,0.360000014,0,1,64.69064331
"442",6205,0.325060427,0.017361948,0.28550759,0.129999995,15953,0.360000014,0,1,60.94650269
"443",6205,0.325060427,0.017361948,0.28550759,0.129999995,15953,0.360000014,0,1,44.24315643
"444",6205,0.325060427,0.017361948,0.28550759,0.129999995,15953,0.360000014,0,1,43.55358505
"445",1469,0,0.0373648,0.333333343,0.07,19423,0.200000003,0,0,33.33333206
"446",1469,0,0.0373648,0.333333343,0.07,19423,0.200000003,0,0,60
"447",2733,0.024515186,0.089000002,0.337000012,0.039999999,22194,0.159999996,0,0,16.66666603
"448",2733,0.024515186,0.089000002,0.337000012,0.039999999,22194,0.159999996,0,0,33.96226501
"449",2733,0.024515186,0.089000002,0.337000012,0.039999999,22194,0.159999996,0,0,34.48905182
"450",2733,0.024515186,0.089000002,0.337000012,0.039999999,22194,0.159999996,0,0,18.14432907
"451",2733,0.024515186,0.089000002,0.337000012,0.039999999,22194,0.159999996,0,0,15.55555534
"452",11305,0.163290575,0.056771893,0.314663947,0.129999995,16853,0.330000013,1,0,30.07945442
"453",11305,0.163290575,0.056771893,0.314663947,0.129999995,16853,0.330000013,1,0,39.0625
"454",11305,0.163290575,0.056771893,0.314663947,0.129999995,16853,0.330000013,1,0,17.65714264
"455",11305,0.163290575,0.056771893,0.314663947,0.129999995,16853,0.330000013,1,0,20.25598145
"456",2720,0.358088225,0.081440441,0.242659286,0.159999996,13817,0.439999998,0,1,69.4275589
"457",2720,0.358088225,0.081440441,0.242659286,0.159999996,13817,0.439999998,0,0,48.1975441
"458",2720,0.358088225,0.081440441,0.242659286,0.159999996,13817,0.439999998,0,1,63.69485474
"459",2720,0.358088225,0.081440441,0.242659286,0.159999996,13817,0.439999998,0,1,59.31914902
"460",2720,0.358088225,0.081440441,0.242659286,0.159999996,13817,0.439999998,0,1,57.63422775
"461",2720,0.358088225,0.081440441,0.242659286,0.159999996,13817,0.439999998,0,1,56.58217621
"462",4535,0.096582137,0.014046622,0.255230129,0.100000001,14506,0.319999993,0,0,35.71010971
"463",4535,0.096582137,0.014046622,0.255230129,0.100000001,14506,0.319999993,0,0,57.11500931
"464",4535,0.096582137,0.014046622,0.255230129,0.100000001,14506,0.319999993,0,0,54.19223022
"465",4535,0.096582137,0.014046622,0.255230129,0.100000001,14506,0.319999993,0,0,43.04347992
"466",4535,0.096582137,0.014046622,0.255230129,0.100000001,14506,0.319999993,0,0,39.11111069
"467",279,0.268817216,0.051886793,0.311320752,0.209999993,17250,0.280000001,0,0,45.01856232
"468",279,0.268817216,0.051886793,0.311320752,0.209999993,17250,0.280000001,0,0,28.44827652
"469",72033,0.112240225,0.127975017,0.25460583,0.07,30389,0.140000001,1,0,32.30444717
"470",72033,0.112240225,0.127975017,0.25460583,0.07,30389,0.140000001,1,1,26.36408806
"471",72033,0.112240225,0.127975017,0.25460583,0.07,30389,0.140000001,1,0,17.76621056
"472",2466,0.323600978,0.058858503,0.278240204,0.170000002,10812,0.479999989,0,0,69.67655182
"473",2466,0.323600978,0.058858503,0.278240204,0.170000002,10812,0.479999989,0,0,72.29125977
"474",2466,0.323600978,0.058858503,0.278240204,0.170000002,10812,0.479999989,0,1,53.32594299
"475",2466,0.323600978,0.058858503,0.278240204,0.170000002,10812,0.479999989,0,1,55.55555725
"476",2466,0.323600978,0.058858503,0.278240204,0.170000002,10812,0.479999989,0,1,53.40818024
"477",2466,0.323600978,0.058858503,0.278240204,0.170000002,10812,0.479999989,0,1,55.91958237
"478",410,0.004878049,0.034364261,0.353951901,0.07,16563,0.209999993,0,0,0
"479",410,0.004878049,0.034364261,0.353951901,0.07,16563,0.209999993,0,0,100
"480",689,0.134978235,0.088531189,0.311871231,0.119999997,27857,0.209999993,0,0,51.66666794
"481",689,0.134978235,0.088531189,0.311871231,0.119999997,27857,0.209999993,0,0,44.44444275
"482",689,0.134978235,0.088531189,0.311871231,0.119999997,27857,0.209999993,0,0,54.09836197
"483",689,0.134978235,0.088531189,0.311871231,0.119999997,27857,0.209999993,0,0,39.4736824
"484",689,0.134978235,0.088531189,0.311871231,0.119999997,27857,0.209999993,0,0,43.33333206
"485",2234,0.135183528,0.036520585,0.310092956,0.090000004,12661,0.330000013,0,0,27.3214283
"486",2234,0.135183528,0.036520585,0.310092956,0.090000004,12661,0.330000013,0,0,42.50814438
"487",2234,0.135183528,0.036520585,0.310092956,0.090000004,12661,0.330000013,0,0,49.01365662
"488",1285,0,0.013793103,0.300000012,0.119999997,14063,0.330000013,0,0,0
"489",1285,0,0.013793103,0.300000012,0.119999997,14063,0.330000013,0,0,0
"490",1285,0,0.013793103,0.300000012,0.119999997,14063,0.330000013,0,0,100
"491",94460,0.177164942,0.152555823,0.191974849,0.090000004,23430,0.219999999,0,0,37.32413864
"492",94460,0.177164942,0.152555823,0.191974849,0.090000004,23430,0.219999999,0,0,47.50241852
"493",94460,0.177164942,0.152555823,0.191974849,0.090000004,23430,0.219999999,0,1,44.03973389
"494",94460,0.177164942,0.152555823,0.191974849,0.090000004,23430,0.219999999,0,0,26.01311684
"495",3198,0.077548467,0.018920166,0.310106128,0.119999997,18433,0.319999993,0,0,68.57064056
"496",3198,0.077548467,0.018920166,0.310106128,0.119999997,18433,0.319999993,0,0,65.36097717
"497",3198,0.077548467,0.018920166,0.310106128,0.119999997,18433,0.319999993,0,0,47.7064209
"498",3198,0.077548467,0.018920166,0.310106128,0.119999997,18433,0.319999993,0,0,47.82608795
"499",70580,0.268829703,0.100764103,0.238264114,0.109999999,21225,0.239999995,1,1,44.033741
"500",70580,0.268829703,0.100764103,0.238264114,0.109999999,21225,0.239999995,1,1,38.88915634
"501",70580,0.268829703,0.100764103,0.238264114,0.109999999,21225,0.239999995,1,1,21.9238205
"502",70580,0.268829703,0.100764103,0.238264114,0.109999999,21225,0.239999995,1,0,23.82377815
"503",5380,0.444795549,0.062633671,0.185151234,0.319999993,8342,0.639999986,0,1,58.59731293
"504",5380,0.444795549,0.062633671,0.185151234,0.319999993,8342,0.639999986,0,1,49.50035858
"505",5380,0.444795549,0.062633671,0.185151234,0.319999993,8342,0.639999986,0,1,46.59735489
"506",5380,0.444795549,0.062633671,0.185151234,0.319999993,8342,0.639999986,0,1,52.89355469
"507",1592,0.423994988,0.02889096,0.215284243,0.140000001,12055,0.400000006,0,1,64.82758331
"508",1592,0.423994988,0.02889096,0.215284243,0.140000001,12055,0.400000006,0,1,67.00507355
"509",1592,0.423994988,0.02889096,0.215284243,0.140000001,12055,0.400000006,0,1,61.46645737
"510",1592,0.423994988,0.02889096,0.215284243,0.140000001,12055,0.400000006,0,1,50.72000122
"511",1592,0.423994988,0.02889096,0.215284243,0.140000001,12055,0.400000006,0,1,55.03355789
"512",1592,0.423994988,0.02889096,0.215284243,0.140000001,12055,0.400000006,0,1,55.70032501
"513",1592,0.423994988,0.02889096,0.215284243,0.140000001,12055,0.400000006,0,1,50.76400757
"514",7638,0.209478915,0.068525605,0.272462189,0.100000001,18980,0.219999999,1,1,38.2142868
"515",7638,0.209478915,0.068525605,0.272462189,0.100000001,18980,0.219999999,1,1,43.29359055
"516",7638,0.209478915,0.068525605,0.272462189,0.100000001,18980,0.219999999,1,1,38.06933975
"517",4305,0.259233445,0.052969504,0.305296957,0.129999995,15102,0.319999993,0,1,52.17013931
"518",4305,0.259233445,0.052969504,0.305296957,0.129999995,15102,0.319999993,0,1,53.81549072
"519",4305,0.259233445,0.052969504,0.305296957,0.129999995,15102,0.319999993,0,1,48.38529968
"520",4305,0.259233445,0.052969504,0.305296957,0.129999995,15102,0.319999993,0,1,52.41192245
"521",825,0.25212121,0.025684932,0.366438359,0.150000006,15167,0.300000012,0,1,57.73584747
"522",825,0.25212121,0.025684932,0.366438359,0.150000006,15167,0.300000012,0,1,61.7543869
"523",825,0.25212121,0.025684932,0.366438359,0.150000006,15167,0.300000012,0,1,67.63754272
"524",157,0.280254781,0.131147534,0.401639342,0.029999999,16875,0.25999999,0,0,65.51724243
"525",130,0.261538476,0.089285716,0.3125,0.159999996,26250,0.150000006,0,0,44.73684311
"526",999,0.048048049,0.071847506,0.360703826,0.079999998,21106,0.219999999,0,0,64.44444275
"527",999,0.048048049,0.071847506,0.360703826,0.079999998,21106,0.219999999,0,0,34.14634323
"528",999,0.048048049,0.071847506,0.360703826,0.079999998,21106,0.219999999,0,0,0
"529",955,0,0.041116007,0.406754762,0.059999999,23812,0.159999996,0,0,72.91666412
"530",955,0,0.041116007,0.406754762,0.059999999,23812,0.159999996,0,0,54.41176605
"531",955,0,0.041116007,0.406754762,0.059999999,23812,0.159999996,0,0,9.94475174
"532",2392,0.008361204,0.053412464,0.310979217,0.100000001,21717,0.180000007,0,0,25
"533",2392,0.008361204,0.053412464,0.310979217,0.100000001,21717,0.180000007,0,0,8.333333015
"534",2392,0.008361204,0.053412464,0.310979217,0.100000001,21717,0.180000007,0,0,18.18181801
"535",2392,0.008361204,0.053412464,0.310979217,0.100000001,21717,0.180000007,0,0,20
"536",1390,0.1410072,0.048681542,0.298174441,0.109999999,16386,0.230000004,0,0,60.3571434
"537",1390,0.1410072,0.048681542,0.298174441,0.109999999,16386,0.230000004,0,0,44.38356018
"538",298,0.496644288,0.029999999,0.275000006,0.180000007,9148,0.49000001,0,1,56.37583923
"539",3937,0.331978679,0.04197349,0.317746699,0.050000001,22062,0.280000001,0,1,81.6552124
"540",3937,0.331978679,0.04197349,0.317746699,0.050000001,22062,0.280000001,0,0,55.39031982
"541",3937,0.331978679,0.04197349,0.317746699,0.050000001,22062,0.280000001,0,0,55.92592621
"542",3937,0.331978679,0.04197349,0.317746699,0.050000001,22062,0.280000001,0,0,63.80879974
"543",3937,0.331978679,0.04197349,0.317746699,0.050000001,22062,0.280000001,0,1,61.90817642
"544",3937,0.331978679,0.04197349,0.317746699,0.050000001,22062,0.280000001,0,1,55.97484207
"545",243,0.16460906,0.030120483,0.253012061,0,17625,0.300000012,0,0,60.7142868
"546",243,0.16460906,0.030120483,0.253012061,0,17625,0.300000012,0,0,77.77777863
"547",667,0.134932533,0.060483869,0.308467746,0.090000004,21750,0.219999999,0,0,65.45454407
"548",3483,0.174849272,0.032258064,0.211071283,0.119999997,10812,0.379999995,0,0,73.66984558
"549",3483,0.174849272,0.032258064,0.211071283,0.119999997,10812,0.379999995,0,0,48.95093155
"550",3483,0.174849272,0.032258064,0.211071283,0.119999997,10812,0.379999995,0,0,62.05305481
"551",3483,0.174849272,0.032258064,0.211071283,0.119999997,10812,0.379999995,0,0,58.7743721
"552",3483,0.174849272,0.032258064,0.211071283,0.119999997,10812,0.379999995,0,0,59.27783203
"553",3483,0.174849272,0.032258064,0.211071283,0.119999997,10812,0.379999995,0,0,57.305336
"554",3483,0.174849272,0.032258064,0.211071283,0.119999997,10812,0.379999995,0,1,52.79720306
"555",7083,0.044331498,0.197059423,0.22013478,0.050000001,33224,0.100000001,1,0,47.03382111
"556",7083,0.044331498,0.197059423,0.22013478,0.050000001,33224,0.100000001,1,0,15.59454155
"557",7083,0.044331498,0.197059423,0.22013478,0.050000001,33224,0.100000001,1,0,27.70270348
"558",585,0.201709405,0.062052507,0.252983302,0.109999999,11111,0.400000006,0,0,22.1428566
"559",5389,0.362219334,0.081032261,0.289806455,0.170000002,15334,0.330000013,0,1,60.61814499
"560",5389,0.362219334,0.081032261,0.289806455,0.170000002,15334,0.330000013,0,1,49.02143478
"561",1601,0.335415363,0.035906643,0.250448823,0.180000007,10446,0.439999998,0,1,74.71879578
"562",1601,0.335415363,0.035906643,0.250448823,0.180000007,10446,0.439999998,0,1,47.66630173
"563",1601,0.335415363,0.035906643,0.250448823,0.180000007,10446,0.439999998,0,1,53.2044754
"564",1601,0.335415363,0.035906643,0.250448823,0.180000007,10446,0.439999998,0,1,48.73864746
"565",1601,0.335415363,0.035906643,0.250448823,0.180000007,10446,0.439999998,0,1,43.54986191
"566",3126,0.284708887,0.089737691,0.280257702,0.170000002,12151,0.439999998,0,0,37.48308563
"567",3126,0.284708887,0.089737691,0.280257702,0.170000002,12151,0.439999998,0,1,40.3693924
"568",1149,0.43342036,0.025974026,0.298701286,0.109999999,14205,0.360000014,0,1,81.89910889
"569",1149,0.43342036,0.025974026,0.298701286,0.109999999,14205,0.360000014,0,1,75.57142639
"570",1149,0.43342036,0.025974026,0.298701286,0.109999999,14205,0.360000014,0,1,70.20689392
"571",1149,0.43342036,0.025974026,0.298701286,0.109999999,14205,0.360000014,0,1,72.91666412
"572",746,0.261394113,0.073345259,0.314847946,0.059999999,15156,0.270000011,0,0,74.52830505
"573",746,0.261394113,0.073345259,0.314847946,0.059999999,15156,0.270000011,0,0,54.34782791
"574",746,0.261394113,0.073345259,0.314847946,0.059999999,15156,0.270000011,0,0,49.21259689
"575",5526,0.212450236,0.043751638,0.238931105,0.200000003,11505,0.419999987,0,1,41.99865341
"576",5526,0.212450236,0.043751638,0.238931105,0.200000003,11505,0.419999987,0,0,40.64171219
"577",5526,0.212450236,0.043751638,0.238931105,0.200000003,11505,0.419999987,0,0,40.23779678
"578",36671,0.271849692,0.030650726,0.307269514,0.119999997,22074,0.239999995,0,0,38.72549057
"579",36671,0.271849692,0.030650726,0.307269514,0.119999997,22074,0.239999995,0,0,41.03773499
"580",1562,0.279129326,0.03842549,0.313964397,0.170000002,10572,0.469999999,0,0,73.18910217
"581",1562,0.279129326,0.03842549,0.313964397,0.170000002,10572,0.469999999,0,1,67.41279602
"582",1562,0.279129326,0.03842549,0.313964397,0.170000002,10572,0.469999999,0,0,61.90476227
"583",1562,0.279129326,0.03842549,0.313964397,0.170000002,10572,0.469999999,0,1,71.89409637
